building_number,total_area,cooling_area,work_time,ma_dis_5,hour_cos,date_sin,hour_sin,CDH,holiday,humidity,ma_dis_3,discomfort,weekday_cos,weekday_sin,discomfort_3,CDH_mean,temperature_3,discomfort_mean,temperature_mean,sensory_temperature,temperature,windspeed,answer
61,2.738896323556605,3.0369212016830676,0,69.870306,1.1278066201627568,0.7204133013498671,0.7504348230314185,-14.3,0,-0.5800317303745941,69.61930333,69.57359,-0.8815458453536791,-1.105423525904853,-0.65393,-47.90833333,-0.5,68.26414417,21.11666667,24.03379829,0.10526054584835182,0.6031113630329977,1965.7312802411332
61,2.738896323556605,3.0369212016830676,0,69.657714,0.8893184573128949,0.7204133013498671,1.055545994984349,-19.8,0,-0.6443684139265552,69.42418333,69.20314,-0.8815458453536791,-1.105423525904853,-0.58536,-47.90833333,-0.4,68.26414417,21.11666667,24.04416499,0.029973487674846783,-0.42378129843427154,1855.6970803620202
61,2.738896323556605,3.0369212016830676,0,69.365034,0.5805854976050713,0.7204133013498671,1.2823721492909081,-26.2,0,-0.6443684139265552,69.18028333,68.76412,-0.8815458453536791,-1.105423525904853,-0.7317,-47.90833333,-0.5,68.26414417,21.11666667,23.82551853,-0.08295709958541145,-0.7318490968744523,1825.8850229407565
61,2.738896323556605,3.0369212016830676,0,68.942104,0.22450505230150286,0.7204133013498671,1.4140906277467877,-33.3,0,-0.7087050974785163,68.54703667,67.67385,-0.8815458453536791,-1.105423525904853,-1.89974,-47.90833333,-1.2,68.26414417,21.11666667,23.2298,-0.3464618031926798,-1.0399168953146332,1925.9127175933932
61,2.738896323556605,3.0369212016830676,0,68.572904,-0.15251402092928978,0.7204133013498671,1.4409324733768585,-39.6,0,-0.12967494551086664,68.02926333,67.64982,-0.8815458453536791,-1.105423525904853,-1.55332,-47.90833333,-1.4,68.26414417,21.11666667,22.37178244,-0.4970359195396912,0.2950435645928167,2378.1277014273414
61,2.738896323556605,3.0369212016830676,1,68.081424,-0.5225099421732744,0.7204133013498671,1.3609069492840118,-45.5,0,0.3206818393528609,67.47995333,67.11619,-0.8815458453536791,-1.105423525904853,-1.64793,-47.90833333,-1.7,68.26414417,21.11666667,21.65010543,-0.7228970940602063,0.6031113630329977,3045.267307426626
61,2.738896323556605,3.0369212016830676,1,67.62034,-0.8580418065704966,0.7204133013498671,1.1799491824978008,-50.0,0,0.6423652571126662,67.22124333,66.89772,-0.8815458453536791,-1.105423525904853,-0.77613,-47.90833333,-1.3,68.26414417,21.11666667,21.40471231,-0.8358276813204645,0.2950435645928167,3080.413134005193
61,2.738896323556605,3.0369212016830676,1,67.213832,-1.1342247506947576,0.7204133013498671,0.9114799827540598,-53.8,0,0.6423652571126662,66.91516333,66.73158,-0.8815458453536791,-1.105423525904853,-0.91824,-47.90833333,-1.0,68.26414417,21.11666667,21.21670672,-0.8734712104072176,0.6031113630329977,2995.1049028696316
61,2.738896323556605,3.0369212016830676,1,67.002358,-1.3305755490332605,0.7204133013498671,0.575410482432915,-57.2,0,0.7067019406646273,66.74859333,66.61648,-0.8815458453536791,-1.105423525904853,-0.49971,-47.90833333,-0.5,68.26414417,21.11666667,21.18980784,-0.9111147394939696,0.2950435645928167,2992.960349073492
61,2.738896323556605,3.0369212016830676,1,67.063098,-1.4325317611183708,0.7204133013498671,0.19666541895752346,-59.6,0,0.7067019406646273,67.10052667,67.95352,-0.8815458453536791,-1.105423525904853,1.0558,-47.90833333,0.6,68.26414417,21.11666667,22.04942573,-0.6099665067999493,0.2950435645928167,2930.556233233533
61,2.738896323556605,3.0369212016830676,1,67.27304,-1.4325317611183708,0.7204133013498671,-0.19666541895752238,-61.5,0,0.5780285735607051,67.57863333,68.1659,-0.8815458453536791,-1.105423525904853,1.43432,-47.90833333,0.9,68.26414417,21.11666667,22.08536136,-0.534679448626443,1.1165576937666324,2977.7317506300337
61,2.738896323556605,3.0369212016830676,1,67.738232,-1.3305755490332605,0.7204133013498671,-0.5754104824329151,-62.6,0,0.6423652571126662,68.4477,69.22368,-0.8815458453536791,-1.105423525904853,2.6072,-47.90833333,1.6,68.26414417,21.11666667,23.03929984,-0.3088182741059279,-0.21840276614081772,2929.796265695112
61,2.738896323556605,3.0369212016830676,1,68.210606,-1.1342247506947578,0.7204133013498671,-0.9114799827540595,-63.4,0,0.06333510514501657,68.82767667,69.09345,-0.8815458453536791,-1.105423525904853,1.13993,-47.90833333,1.1,68.26414417,21.11666667,23.12745709,-0.19588768684566968,0.8084898953264513,2759.1897956783637
61,2.738896323556605,3.0369212016830676,1,68.864698,-0.8580418065704967,0.7204133013498671,-1.1799491824978006,-63.3,0,-0.1940116290628277,69.40135667,69.88694,-0.8815458453536791,-1.105423525904853,1.72104,-47.90833333,1.6,68.26414417,21.11666667,24.09639876,0.06761701676159863,-0.21840276614081772,2721.5432492749123
61,2.738896323556605,3.0369212016830676,1,69.157894,-0.5225099421732747,0.7204133013498671,-1.3609069492840116,-63.3,0,-0.06533826195890557,69.46663,69.4195,-0.8815458453536791,-1.105423525904853,0.19582,-47.90833333,0.6,68.26414417,21.11666667,23.35273246,-0.08295709958541145,1.4246254922068131,2809.733247620148
61,2.738896323556605,3.0369212016830676,1,69.18801,-0.1525140209292892,0.7204133013498671,-1.4409324733768587,-63.0,0,-0.5156950468226331,69.20764,68.31648,-0.8815458453536791,-1.105423525904853,-0.77697,-47.90833333,-0.1,68.26414417,21.11666667,23.14730809,-0.23353121593242288,0.19235429844609014,2991.331465466724
61,2.738896323556605,3.0369212016830676,1,68.979026,0.22450505230150225,0.7204133013498671,-1.414090627746788,-62.3,0,-0.6443684139265552,68.63824667,68.17876,-0.8815458453536791,-1.105423525904853,-1.70818,-47.90833333,-0.8,68.26414417,21.11666667,23.01855635,-0.23353121593242288,0.8084898953264513,3368.6799868609255
61,2.738896323556605,3.0369212016830676,1,68.804432,0.5805854976050704,0.7204133013498671,-1.2823721492909088,-61.2,0,-0.32268499616674984,68.23857333,68.22048,-0.8815458453536791,-1.105423525904853,-1.19902,-47.90833333,-0.6,68.26414417,21.11666667,23.10009487,-0.3088182741059279,-0.42378129843427154,3649.938966455703
61,2.738896323556605,3.0369212016830676,1,68.410624,0.8893184573128949,0.7204133013498671,-1.055545994984349,-60.0,0,-0.32268499616674984,68.10571333,67.9179,-0.8815458453536791,-1.105423525904853,-0.39858,-47.90833333,-0.4,68.26414417,21.11666667,22.69413915,-0.38410533227943294,0.2950435645928167,3758.1046446152395
61,2.738896323556605,3.0369212016830676,1,68.067264,1.1278066201627568,0.7204133013498671,-0.7504348230314185,-58.8,0,-0.38702167971871093,67.94702667,67.7027,-0.8815458453536791,-1.105423525904853,-0.47606,-47.90833333,-0.5,68.26414417,21.11666667,22.66458616,-0.4217488613661861,-0.013024233847363901,3700.403337091396
61,2.738896323556605,3.0369212016830676,1,67.921546,1.2783624101268312,0.7204133013498671,-0.38966733326513064,-57.7,0,-0.1940116290628277,67.73616333,67.58789,-0.8815458453536791,-1.105423525904853,-0.63259,-47.90833333,-0.5,68.26414417,21.11666667,22.19502968,-0.4970359195396912,1.1165576937666324,3466.838442045239
61,2.738896323556605,3.0369212016830676,1,67.718084,1.3298197930103934,0.7204133013498671,-3.026509693310516e-16,-57.6,0,-0.32268499616674984,67.48401333,67.16145,-0.8815458453536791,-1.105423525904853,-0.75645,-47.90833333,-0.5,68.26414417,21.11666667,21.99602212,-0.5723229777131962,1.0138684276199055,3062.7473767855336
61,2.738896323556605,3.0369212016830676,0,67.457356,1.3298197930103934,0.9607186101454005,5.1100374963345425e-17,-57.9,0,-0.2583483126147888,67.22206,66.91684,0.3146200695642726,-1.3784405902727987,-0.78586,-78.2125,-0.6,66.18642167,19.15416667,21.79860068,-0.6476100358867013,0.9111791614731783,2481.2513268255957
61,2.738896323556605,3.0369212016830676,0,67.268738,1.2783624101268316,0.9607186101454005,0.3896673332651295,-58.8,0,-0.1940116290628277,67.0177,66.97481,0.3146200695642726,-1.3784405902727987,-0.61308,-78.2125,-0.4,66.18642167,19.15416667,21.91604669,-0.6476100358867013,0.39773283073954374,2133.562793033386
61,2.738896323556605,3.0369212016830676,0,67.076158,1.1278066201627568,0.9607186101454005,0.7504348230314185,-60.4,0,0.2563451558008998,66.87715,66.7398,0.3146200695642726,-1.3784405902727987,-0.42165,-78.2125,-0.6,66.18642167,19.15416667,21.60008181,-0.7981841522337126,-0.013024233847363901,1935.0931258832616
61,2.738896323556605,3.0369212016830676,0,66.760836,0.8893184573128949,0.9607186101454005,1.055545994984349,-63.5,0,1.0283853584244327,66.57529667,66.01128,0.3146200695642726,-1.3784405902727987,-0.90556,-78.2125,-1.2,66.18642167,19.15416667,20.81939211,-1.0993323849277328,-0.21840276614081772,1851.3869919941676
61,2.738896323556605,3.0369212016830676,0,66.313386,0.5805854976050713,0.9607186101454005,1.2823721492909081,-66.9,0,1.2213954090803159,65.89176,64.9242,0.3146200695642726,-1.3784405902727987,-2.05061,-78.2125,-1.9,66.18642167,19.15416667,19.77940703,-1.3628370885350025,0.7058006291797247,1843.4525980595683
61,2.738896323556605,3.0369212016830676,0,65.824304,0.22450505230150286,0.9607186101454005,1.4140906277467877,-70.2,0,1.350068776184238,65.13563667,64.47143,0.3146200695642726,-1.3784405902727987,-2.26837,-78.2125,-1.8,66.18642167,19.15416667,19.42483197,-1.4757676757952594,0.8084898953264513,1962.473236009667
61,2.738896323556605,3.0369212016830676,0,65.252816,-0.15251402092928978,0.9607186101454005,1.4409324733768585,-73.7,0,1.350068776184238,64.50433333,64.11737,0.3146200695642726,-1.3784405902727987,-1.89391,-78.2125,-1.2,66.18642167,19.15416667,19.04807463,-1.5510547339687657,1.4246254922068131,2406.2289809132267
61,2.738896323556605,3.0369212016830676,1,64.770776,-0.5225099421732744,0.9607186101454005,1.3609069492840118,-76.9,0,1.414405459736199,64.30613333,64.3296,0.3146200695642726,-1.3784405902727987,-0.5946,-78.2125,-0.4,66.18642167,19.15416667,19.23398508,-1.5134112048820125,1.1165576937666324,3173.681226276788
61,2.738896323556605,3.0369212016830676,1,64.44148,-0.8580418065704966,0.9607186101454005,1.1799491824978008,-79.9,0,1.4787421432881602,64.27059,64.3648,0.3146200695642726,-1.3784405902727987,-0.10663,-78.2125,-0.1,66.18642167,19.15416667,19.28782951,-1.5134112048820125,0.9111791614731783,3236.697668264555
61,2.738896323556605,3.0369212016830676,1,64.401204,-1.1342247506947576,0.9607186101454005,0.9114799827540598,-82.6,0,1.4787421432881602,64.47240667,64.72282,0.3146200695642726,-1.3784405902727987,0.60545,-78.2125,0.3,66.18642167,19.15416667,19.68547652,-1.4381241467085075,0.2950435645928167,3173.6127407114645
61,2.738896323556605,3.0369212016830676,1,64.523086,-1.3305755490332605,0.9607186101454005,0.575410482432915,-84.9,0,1.4787421432881602,64.72282,65.08084,0.3146200695642726,-1.3784405902727987,0.75124,-78.2125,0.4,66.18642167,19.15416667,19.75153419,-1.3628370885350025,0.8084898953264513,3123.723862439202
61,2.738896323556605,3.0369212016830676,1,64.850364,-1.4325317611183708,0.9607186101454005,0.19666541895752346,-86.6,0,1.414405459736199,65.18580667,65.75376,0.3146200695642726,-1.3784405902727987,1.38896,-78.2125,0.8,66.18642167,19.15416667,20.08743218,-1.212262972187991,1.2192469599133595,3052.9777772864186
61,2.738896323556605,3.0369212016830676,1,65.23279,-1.4325317611183708,0.9607186101454005,-0.19666541895752238,-87.8,0,1.350068776184238,65.69211,66.24173,0.3146200695642726,-1.3784405902727987,1.51891,-78.2125,0.9,66.18642167,19.15416667,20.68329101,-1.0993323849277328,0.19235429844609014,3049.7342627999337
61,2.738896323556605,3.0369212016830676,1,65.626612,-1.3305755490332605,0.9607186101454005,-0.5754104824329151,-89.0,0,1.4787421432881602,66.1098,66.33391,0.3146200695642726,-1.3784405902727987,1.25307,-78.2125,0.7,66.18642167,19.15416667,20.3945902,-1.0993323849277328,1.321936226060086,3015.818486745278
61,2.738896323556605,3.0369212016830676,1,66.01082,-1.1342247506947578,0.9607186101454005,-0.9114799827540595,-89.6,0,1.414405459736199,66.4065,66.64386,0.3146200695642726,-1.3784405902727987,0.8901,-78.2125,0.5,66.18642167,19.15416667,20.68298605,-1.0240453267542278,1.0138684276199055,2954.997340287968
61,2.738896323556605,3.0369212016830676,1,66.420028,-0.8580418065704967,0.9607186101454005,-1.1799491824978006,-89.1,0,1.350068776184238,66.70155,67.12688,0.3146200695642726,-1.3784405902727987,0.88515,-78.2125,0.5,66.18642167,19.15416667,21.10835705,-0.9111147394939696,0.6031113630329977,2947.7991024795488
61,2.738896323556605,3.0369212016830676,1,66.70486,-0.5225099421732747,0.9607186101454005,-1.3609069492840116,-87.9,0,1.414405459736199,66.98288667,67.17792,0.3146200695642726,-1.3784405902727987,0.84401,-78.2125,0.5,66.18642167,19.15416667,21.05834305,-0.9111147394939696,0.8084898953264513,3074.987761498141
61,2.738896323556605,3.0369212016830676,1,66.892098,-0.1525140209292892,0.9607186101454005,-1.4409324733768587,-86.4,0,1.414405459736199,67.16090667,67.17792,0.3146200695642726,-1.3784405902727987,0.53406,-78.2125,0.3,66.18642167,19.15416667,21.16171425,-0.9111147394939696,0.39773283073954374,3377.9762319599026
61,2.738896323556605,3.0369212016830676,1,67.086098,0.22450505230150225,0.9607186101454005,-1.414090627746788,-84.6,0,1.350068776184238,67.21991667,67.30391,0.3146200695642726,-1.3784405902727987,0.17703,-78.2125,0.1,66.18642167,19.15416667,21.69925115,-0.8734712104072176,-0.8345383630211793,3795.012952786802
61,2.738896323556605,3.0369212016830676,1,67.228514,0.5805854976050704,0.9607186101454005,-1.2823721492909088,-82.9,0,1.414405459736199,67.27925667,67.35594,0.3146200695642726,-1.3784405902727987,0.17802,-78.2125,0.1,66.18642167,19.15416667,21.32607807,-0.8734712104072176,0.19235429844609014,4050.679875510058
61,2.738896323556605,3.0369212016830676,1,67.238722,0.8893184573128949,0.9607186101454005,-1.055545994984349,-81.3,0,1.414405459736199,67.27925667,67.17792,0.3146200695642726,-1.3784405902727987,0.0,-78.2125,0.0,66.18642167,19.15416667,20.96671471,-0.9111147394939696,1.2192469599133595,4064.061235872808
61,2.738896323556605,3.0369212016830676,1,67.228514,1.1278066201627568,0.9607186101454005,-0.7504348230314185,-79.9,0,1.350068776184238,67.22024667,67.12688,0.3146200695642726,-1.3784405902727987,-0.17703,-78.2125,-0.1,66.18642167,19.15416667,21.34794157,-0.9111147394939696,-0.21840276614081772,3974.518168482288
61,2.738896323556605,3.0369212016830676,1,67.243306,1.2783624101268312,0.9607186101454005,-0.38966733326513064,-78.6,0,1.2857320926322768,67.18556,67.25188,0.3146200695642726,-1.3784405902727987,-0.10406,-78.2125,0.0,66.18642167,19.15416667,21.35601823,-0.8734712104072176,0.08966503229936312,3683.104723638728
61,2.738896323556605,3.0369212016830676,1,67.212088,1.3298197930103934,0.9607186101454005,-3.026509693310516e-16,-77.7,0,1.1570587255283549,67.17552667,67.14782,0.3146200695642726,-1.3784405902727987,-0.0301,-78.2125,0.1,66.18642167,19.15416667,21.52664467,-0.8734712104072176,-0.42378129843427154,3153.9019310491444
61,2.738896323556605,3.0369212016830676,0,67.170464,1.3298197930103934,1.0408279974758858,5.1100374963345425e-17,-77.1,0,1.1570587255283549,67.18250667,67.14782,1.2738706550204975,-0.6134637751015931,0.02094,-60.4375,0.1,69.67289458,21.62916667,21.52664467,-0.8734712104072176,-0.42378129843427154,2480.3781862456576
61,2.738896323556605,3.0369212016830676,0,67.164444,1.2783624101268316,1.0408279974758858,0.3896673332651295,-76.5,0,1.1570587255283549,67.14782,67.14782,1.2738706550204975,-0.6134637751015931,-0.10406,-60.4375,0.0,69.67289458,21.62916667,21.19159045,-0.8734712104072176,0.7058006291797247,2130.9028583001505
61,2.738896323556605,3.0369212016830676,0,67.158226,1.1278066201627568,1.0408279974758858,0.7504348230314185,-76.1,0,1.0927220419763937,67.13047667,67.09579,1.2738706550204975,-0.6134637751015931,-0.05203,-60.4375,0.0,69.67289458,21.62916667,21.60775074,-0.8734712104072176,-0.6291598307277256,1919.3535268735807
61,2.738896323556605,3.0369212016830676,0,67.116602,0.8893184573128949,1.0408279974758858,1.055545994984349,-76.0,0,1.0283853584244327,67.09579,67.04376,1.2738706550204975,-0.6134637751015931,-0.10406,-60.4375,0.0,69.67289458,21.62916667,21.92942353,-0.8734712104072176,-1.245295427608087,1813.8947041134852
61,2.738896323556605,3.0369212016830676,0,67.151414,0.5805854976050713,1.0408279974758858,1.2823721492909081,-75.8,0,1.1570587255283549,67.15381,67.32188,1.2738706550204975,-0.6134637751015931,0.17406,-60.4375,0.1,69.67289458,21.62916667,21.80222484,-0.8358276813204645,-0.8345383630211793,1787.9407175190836
61,2.738896323556605,3.0369212016830676,0,67.16182,0.22450505230150286,1.0408279974758858,1.4140906277467877,-75.7,0,1.2213954090803159,67.18849667,67.19985,1.2738706550204975,-0.6134637751015931,0.10406,-60.4375,0.0,69.67289458,21.62916667,21.69925115,-0.8734712104072176,-0.8345383630211793,1904.863640388774
61,2.738896323556605,3.0369212016830676,0,67.151414,-0.15251402092928978,1.0408279974758858,1.4409324733768585,-75.7,0,1.0927220419763937,67.20584,67.09579,1.2738706550204975,-0.6134637751015931,0.05203,-60.4375,0.0,69.67289458,21.62916667,21.52664467,-0.8734712104072176,-0.42378129843427154,2326.44699782075
61,2.738896323556605,3.0369212016830676,1,67.1168,-0.5225099421732744,1.0408279974758858,1.3609069492840118,-75.8,0,1.0927220419763937,67.07278667,66.92272,1.2738706550204975,-0.6134637751015931,-0.39916,-60.4375,-0.2,69.67289458,21.62916667,21.82901418,-0.9111147394939696,-1.245295427608087,3003.7332796140245
61,2.738896323556605,3.0369212016830676,1,67.185632,-0.8580418065704966,1.0408279974758858,1.1799491824978008,-75.5,0,1.0283853584244327,67.13547667,67.38792,1.2738706550204975,-0.6134637751015931,0.18807,-60.4375,0.2,69.67289458,21.62916667,21.6998725,-0.7981841522337126,-0.32109203228754474,3052.2580870284896
61,2.738896323556605,3.0369212016830676,1,67.32491,-1.1342247506947576,1.0408279974758858,0.9114799827540598,-74.8,0,0.9640486748724716,67.44297,68.01827,1.2738706550204975,-0.6134637751015931,0.92248,-60.4375,0.6,69.67289458,21.62916667,22.15602475,-0.6476100358867013,-0.42378129843427154,2985.04775258372
61,2.738896323556605,3.0369212016830676,1,67.80142,-1.3305755490332605,1.0408279974758858,0.575410482432915,-73.0,0,0.513691890008744,68.32953,69.5824,1.2738706550204975,-0.6134637751015931,2.65968,-60.4375,1.9,69.67289458,21.62916667,23.51501893,-0.19588768684566968,-0.7318490968744523,2953.6459659797133
61,2.738896323556605,3.0369212016830676,1,68.68695,-1.4325317611183708,1.0408279974758858,0.19666541895752346,-69.6,0,-0.0010015784069445025,69.70803667,71.52344,1.2738706550204975,-0.6134637751015931,4.13552,-60.4375,3.2,69.67289458,21.62916667,24.71677841,0.40640877854237334,2.040761089087175,2842.01641663696
61,2.738896323556605,3.0369212016830676,1,69.714156,-1.4325317611183708,1.0408279974758858,-0.19666541895752238,-65.8,0,-0.06533826195890557,71.05486333,72.05875,1.2738706550204975,-0.6134637751015931,4.04048,-60.4375,3.2,69.67289458,21.62916667,25.31951123,0.5569828948893834,0.7058006291797247,2877.001175858792
61,2.738896323556605,3.0369212016830676,1,70.60718,-1.3305755490332605,1.0408279974758858,-0.5754104824329151,-62.3,0,0.12767178869697765,71.81174333,71.85304,1.2738706550204975,-0.6134637751015931,2.27064,-60.4375,1.7,69.67289458,21.62916667,25.04113822,0.4440523076291252,0.39773283073954374,2783.927690267613
61,2.738896323556605,3.0369212016830676,1,71.482582,-1.1342247506947578,1.0408279974758858,-0.9114799827540595,-58.4,0,0.06333510514501657,72.10235667,72.39528,1.2738706550204975,-0.6134637751015931,0.87184,-60.4375,0.5,69.67289458,21.62916667,25.4010115,0.5946264239761366,0.9111791614731783,2690.915166082838
61,2.738896323556605,3.0369212016830676,1,72.02703,-0.8580418065704967,1.0408279974758858,-1.1799491824978006,-54.5,0,-0.0010015784069445025,72.18432,72.30464,1.2738706550204975,-0.6134637751015931,0.24589,-60.4375,0.1,69.67289458,21.62916667,25.504194,0.5946264239761366,0.19235429844609014,2680.1653380121666
61,2.738896323556605,3.0369212016830676,1,72.269496,-0.5225099421732747,1.0408279974758858,-1.3609069492840116,-50.6,0,0.19200847224893872,72.47856333,72.73577,1.2738706550204975,-0.6134637751015931,0.88273,-60.4375,0.5,69.67289458,21.62916667,25.70177933,0.6322699530628885,-0.32109203228754474,2741.9795091926453
61,2.738896323556605,3.0369212016830676,1,72.632138,-0.1525140209292892,1.0408279974758858,-1.4409324733768587,-45.5,0,-0.1940116290628277,72.97079,73.87196,1.2738706550204975,-0.6134637751015931,1.47668,-60.4375,1.2,69.67289458,21.62916667,26.67291458,1.046348773017168,1.321936226060086,2926.1913788818088
61,2.738896323556605,3.0369212016830676,1,72.953906,0.22450505230150225,1.0408279974758858,-1.414090627746788,-40.4,0,-0.451358363270672,73.35653667,73.46188,1.2738706550204975,-0.6134637751015931,1.15724,-60.4375,1.2,69.67289458,21.62916667,26.76532664,1.046348773017168,0.39773283073954374,3222.3285639933256
61,2.738896323556605,3.0369212016830676,1,72.8866,0.5805854976050704,1.0408279974758858,-1.2823721492909088,-36.5,0,-0.06533826195890557,73.13086333,72.05875,1.2738706550204975,-0.6134637751015931,-0.67702,-60.4375,-0.2,69.67289458,21.62916667,25.43229747,0.5569828948893834,-0.013024233847363901,3587.7829991214435
61,2.738896323556605,3.0369212016830676,1,72.574632,0.8893184573128949,1.0408279974758858,-1.055545994984349,-34.0,0,0.2563451558008998,72.08847667,70.7448,1.2738706550204975,-0.6134637751015931,-3.12716,-60.4375,-2.4,69.67289458,21.62916667,24.26134269,0.14290407493510368,-0.013024233847363901,3725.950165828831
61,2.738896323556605,3.0369212016830676,1,71.966524,1.1278066201627568,1.0408279974758858,-0.7504348230314185,-32.6,0,0.3206818393528609,70.83292667,69.69523,1.2738706550204975,-0.6134637751015931,-3.76665,-60.4375,-3.1,69.67289458,21.62916667,23.62457827,-0.12060062867216463,-0.42378129843427154,3687.9647372627455
61,2.738896323556605,3.0369212016830676,1,70.964106,1.2783624101268312,1.0408279974758858,-0.38966733326513064,-33.0,0,0.449355206456783,69.76663333,68.85987,1.2738706550204975,-0.6134637751015931,-3.19888,-60.4375,-2.4,69.67289458,21.62916667,23.2298,-0.3464618031926798,-1.0399168953146332,3457.154448834761
61,2.738896323556605,3.0369212016830676,1,69.996138,1.3298197930103934,1.0408279974758858,-3.026509693310516e-16,-35.3,0,0.7067019406646273,69.05904667,68.62204,1.2738706550204975,-0.6134637751015931,-2.12276,-60.4375,-1.6,69.67289458,21.62916667,23.09762219,-0.459392390452938,-1.3479846937548141,3081.019755592868
62,0.3574330125521166,0.5893753918623089,0,71.7898,1.3298197930103934,-1.8407110909284918,5.1100374963345425e-17,-2.5,0,-0.2583483126147888,71.7898,71.7898,1.2738706550204977,0.6134637751015928,0.0,-31.825,0.0,70.62560917,22.40833333,25.39706282,0.5569828948893834,0.19235429844609014,915.3714317185824
62,0.3574330125521166,0.5893753918623089,0,71.4091,1.2783624101268316,-1.8407110909284918,0.3896673332651295,-5.5,0,-0.2583483126147888,71.4091,71.0284,1.2738706550204977,0.6134637751015928,0.0,-31.825,0.0,70.62560917,22.40833333,25.20162023,0.3687652494556201,-1.1426061614613603,797.2053646877343
62,0.3574330125521166,0.5893753918623089,0,71.21165,1.1278066201627568,-1.8407110909284918,0.7504348230314185,-8.8,0,-0.06533826195890557,71.21165,70.81675,1.2738706550204977,0.6134637751015928,0.0,-31.825,0.0,70.62560917,22.40833333,24.69978758,0.2558346621953619,-0.5264705645809985,727.1546342985218
62,0.3574330125521166,0.5893753918623089,0,70.9368925,0.8893184573128949,-1.8407110909284918,1.055545994984349,-12.7,0,0.12767178869697765,70.65259,70.11262,1.2738706550204977,0.6134637751015928,-1.67718,-31.825,-1.4,70.62560917,22.40833333,24.13601813,0.029973487674846783,-0.7318490968744523,685.7539119609552
62,0.3574330125521166,0.5893753918623089,0,70.662542,0.5805854976050713,-1.8407110909284918,1.2823721492909081,-16.9,0,0.06333510514501657,70.16483667,69.56514,1.2738706550204977,0.6134637751015928,-1.46326,-31.825,-1.2,70.62560917,22.40833333,23.9424,-0.08295709958541145,-1.0399168953146332,676.7368881737013
62,0.3574330125521166,0.5893753918623089,0,70.21139,0.22450505230150286,-1.8407110909284918,1.4140906277467877,-21.3,0,0.3206818393528609,69.73726667,69.53404,1.2738706550204977,0.6134637751015928,-1.28271,-31.825,-1.1,70.62560917,22.40833333,23.51968159,-0.15824415775891648,-0.42378129843427154,708.408585071567
62,0.3574330125521166,0.5893753918623089,0,69.92219,-0.15251402092928978,-1.8407110909284918,1.4409324733768585,-25.8,0,0.513691890008744,69.56052667,69.5824,1.2738706550204977,0.6134637751015928,-0.53022,-31.825,-0.6,70.62560917,22.40833333,23.23140034,-0.19588768684566968,0.2950435645928167,852.4622419723346
62,0.3574330125521166,0.5893753918623089,0,69.726618,-0.5225099421732744,-1.8407110909284918,1.3609069492840118,-30.1,0,0.449355206456783,69.65177667,69.83889,1.2738706550204977,0.6134637751015928,0.27375,-31.825,-0.1,70.62560917,22.40833333,23.6876124,-0.12060062867216463,-0.6291598307277256,998.2605598174023
62,0.3574330125521166,0.5893753918623089,1,69.852122,-0.8580418065704966,-1.8407110909284918,1.1799491824978008,-33.8,0,0.3850185229048219,70.05381,70.74014,1.2738706550204977,0.6134637751015928,1.2061,-31.825,0.7,70.62560917,22.40833333,24.11148869,0.10526054584835182,0.19235429844609014,996.6819445578404
62,0.3574330125521166,0.5893753918623089,1,70.151482,-1.1342247506947576,-1.8407110909284918,0.9114799827540598,-37.1,0,0.12767178869697765,70.54699,71.06194,1.2738706550204977,0.6134637751015928,1.47954,-31.825,1.2,70.62560917,22.40833333,24.50232933,0.2558346621953619,0.39773283073954374,933.858407375973
62,0.3574330125521166,0.5893753918623089,1,70.692284,-1.3305755490332605,-1.8407110909284918,0.575410482432915,-39.6,0,0.06333510514501657,71.34671,72.23805,1.2738706550204977,0.6134637751015928,2.39916,-31.825,1.8,70.62560917,22.40833333,25.673,0.5569828948893834,-1.0399168953146332,896.6344415753194
62,0.3574330125521166,0.5893753918623089,1,71.361724,-1.4325317611183708,-1.8407110909284918,0.19666541895752346,-41.6,0,-0.0010015784069445025,72.07653,72.9296,1.2738706550204977,0.6134637751015928,2.18946,-31.825,1.7,70.62560917,22.40833333,26.0372019,0.7452005403231466,-0.42378129843427154,889.3972977092006
62,0.3574330125521166,0.5893753918623089,1,72.028514,-1.4325317611183708,-1.8407110909284918,-0.19666541895752238,-41.3,0,0.3850185229048219,72.78016333,73.17284,1.2738706550204977,0.6134637751015928,2.1109,-31.825,1.1,70.62560917,22.40833333,26.08564045,0.6699134821496416,-1.3479846937548141,899.2552511545626
62,0.3574330125521166,0.5893753918623089,1,72.306386,-1.3305755490332605,-1.8407110909284918,-0.5754104824329151,-41.3,0,0.5780285735607051,72.74398,72.1295,1.2738706550204977,0.6134637751015928,-0.10855,-31.825,-0.5,70.62560917,22.40833333,24.76096817,0.3687652494556201,0.8084898953264513,906.1280233003594
62,0.3574330125521166,0.5893753918623089,1,72.434498,-1.1342247506947578,-1.8407110909284918,-0.9114799827540595,-41.5,0,0.8997119913205105,72.33494667,71.7025,1.2738706550204977,0.6134637751015928,-1.2271,-31.825,-1.5,70.62560917,22.40833333,24.28680578,0.18054760402185685,0.39773283073954374,911.7022395814813
